event_row_id,batch_id,subject_id,name,preassigned_axis,event_year,polarity,event_type,event_description,original_source_url,manual_verification_status,event_fact_verified,polarity_mechanism_supported,event_correction_required,verified_source_url,verification_secondary_url,source_grade,verification_note,verification_protocol,verified_at_date
d1399b32b2227cc7d6bf,5,V5DEV_011,Guillaume Raoux,COMPETITIVE,1998,negative,grand_slam_round_of_16_loss,Reached a career-best Australian Open fourth round before elimination.,https://www.atptour.com/en/players/guillaume-raoux/r186/bio,VERIFIED_ORIGINAL,True,True,False,https://www.atptour.com/en/players/guillaume-raoux/r186/bio,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
87166383b6ebf232ac82,5,V5DEV_121,Gerhard Schröder,STATUS,1998,positive,chancellor_election_win,Was elected Federal Chancellor after the SPD and Greens won a Bundestag majority.,https://www.bundeskanzler.de/bk-en/chancellery/federal-chancellors-since-1949/gerhard-schroeder,VERIFIED_ORIGINAL,True,True,False,https://www.bundeskanzler.de/bk-en/chancellery/federal-chancellors-since-1949/gerhard-schroeder,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
a6828b7ebd165f9ef5dd,5,V5DEV_121,Gerhard Schröder,STATUS,2005,negative,chancellorship_loss_after_election,Left the chancellorship after the early 2005 federal election and formation of a new government.,https://www.bundeskanzler.de/bk-de/content/gerhard-schroeder-1998-2005--1844998,VERIFIED_ORIGINAL,True,True,False,https://www.bundeskanzler.de/bk-de/content/gerhard-schroeder-1998-2005--1844998,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
4099b2372ab66539d874,5,V5DEV_019,Robert Hübner,COMPETITIVE,1970,positive,world_championship_candidate_qualification,Finished joint second at the Palma de Mallorca Interzonal and qualified for the Candidates with a round to spare.,https://www.fide.com/robert-huebner-1948-2025/,VERIFIED_ORIGINAL,True,True,False,https://www.fide.com/robert-huebner-1948-2025/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
b933c7d3810d6c2ac999,5,V5DEV_019,Robert Hübner,COMPETITIVE,1981,negative,candidates_final_loss,Lost the Candidates Final to Viktor Korchnoi after having led the match.,https://www.fide.com/robert-huebner-1948-2025/,VERIFIED_ORIGINAL,True,True,False,https://www.fide.com/robert-huebner-1948-2025/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
461bf2fa41e7f1df7293,5,V5DEV_019,Robert Hübner,COMPETITIVE,1983,negative,candidates_quarterfinal_loss,Lost a Candidates quarterfinal to Vasily Smyslov after the tied match was decided by roulette under the rules then in force.,https://www.fide.com/robert-huebner-turns-75/,VERIFIED_ORIGINAL,True,True,False,https://www.fide.com/robert-huebner-turns-75/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
a1d5393f286757a9233b,5,V5DEV_019,Robert Hübner,COMPETITIVE,1990,positive,world_championship_candidate_qualification,Qualified again for the Candidates through the Manila Interzonal.,https://www.fide.com/robert-huebner-1948-2025/,VERIFIED_ORIGINAL,True,True,False,https://www.fide.com/robert-huebner-1948-2025/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
2c9170b87f04183e0480,5,V5DEV_034,Fritz Walter,COMPETITIVE,1954,negative,world_cup_match_loss,West Germany lost 8-3 to Hungary in the World Cup group stage.,https://www.fifa.com/de/tournaments/mens/worldcup/articles/wm-titel-deutschland-ueberblick-ergebnisse-torschuetzen-kader,VERIFIED_ORIGINAL,True,True,False,https://www.fifa.com/de/tournaments/mens/worldcup/articles/wm-titel-deutschland-ueberblick-ergebnisse-torschuetzen-kader,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
5e557a76ca64c6374816,5,V5DEV_044,Nicole Garcia,PROJECT,1990,positive,directorial_debut_critical_success,"Her first feature as director, 'Un week-end sur deux', received very strong critical reception.",https://www.festival-cannes.com/2014/nicole-garcia-presidente-du-jury-de-la-camera-dor/,VERIFIED_ORIGINAL,True,True,False,https://www.festival-cannes.com/2014/nicole-garcia-presidente-du-jury-de-la-camera-dor/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
6ce01ed26c196ae115bd,5,V5DEV_044,Nicole Garcia,PROJECT,1994,positive,film_critical_success,'Le Fils préféré' also received very strong critical reception.,https://www.festival-cannes.com/2014/nicole-garcia-presidente-du-jury-de-la-camera-dor/,VERIFIED_ORIGINAL,True,True,False,https://www.festival-cannes.com/2014/nicole-garcia-presidente-du-jury-de-la-camera-dor/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
58ff7597ceb6035ec9f9,5,V5DEV_134,Desi Bouterse,STATUS,1980,positive,de_facto_power_accession,Led a military coup and became Suriname's dominant de facto ruler.,https://apnews.com/article/fe5300461c2239c7bbdb6b5272660ed0,VERIFIED_ORIGINAL,True,True,False,https://apnews.com/article/fe5300461c2239c7bbdb6b5272660ed0,,REPUTABLE_NEWS,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
aab52309815bacea36fe,5,V5DEV_134,Desi Bouterse,STATUS,2010,positive,presidential_election_win,Was elected President of Suriname.,https://apnews.com/article/fe5300461c2239c7bbdb6b5272660ed0,VERIFIED_ORIGINAL,True,True,False,https://apnews.com/article/fe5300461c2239c7bbdb6b5272660ed0,,REPUTABLE_NEWS,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
409d72cc5704f56eaf28,5,V5DEV_134,Desi Bouterse,STATUS,2015,positive,presidential_reelection,Secured a second five-year presidential term.,https://apnews.com/article/fe5300461c2239c7bbdb6b5272660ed0,VERIFIED_ORIGINAL,True,True,False,https://apnews.com/article/fe5300461c2239c7bbdb6b5272660ed0,,REPUTABLE_NEWS,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
6436d192df307657a0cf,5,V5DEV_134,Desi Bouterse,STATUS,2020,negative,presidency_loss_after_election,"Lost power in the 2020 election, when Chan Santokhi defeated him and succeeded him as president.",https://www.reuters.com/world/surinames-former-president-santokhi-dies-67-spokesperson-says-2026-03-30/,VERIFIED_ORIGINAL,True,True,False,https://www.reuters.com/world/surinames-former-president-santokhi-dies-67-spokesperson-says-2026-03-30/,,REPUTABLE_NEWS,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
fcfea67a2e6027bed5b6,5,V5DEV_007,Sébastien Chabal,COMPETITIVE,2007,negative,world_cup_medal_match_loss,France's World Cup campaign ended without a medal after defeat to Argentina in the bronze final.,https://www.world.rugby/news/780982/the-six-nations-in-a-rugby-world-cup-year,VERIFIED_ALTERNATE,True,True,False,https://www.world.rugby/news/617532/tournament-history?lang=en,https://finalesrugby.fr/xv-de-france/paris-france-argentine-2007,PRIMARY_OR_OFFICIAL,World Rugby records Argentina 34-10 France in the 2007 bronze final; the match sheet separately lists Sebastien Chabal.,V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
576a451bc8c9a446716b,5,V5DEV_007,Sébastien Chabal,COMPETITIVE,2007,positive,six_nations_title_win,Was part of the France side that won the 2007 Six Nations Championship.,https://www.sixnationsrugby.com/en/m6n/news/flashback-review-of-the-2007-rbs-6-nations,VERIFIED_ORIGINAL,True,True,False,https://www.sixnationsrugby.com/en/m6n/news/flashback-review-of-the-2007-rbs-6-nations,https://www.sixnationsrugby.com/en/m6n/news/flashback-review-of-the-2007-rbs-6-nations,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
6f9e67dce6ab89927c21,5,V5DEV_054,Manoel de Oliveira,PROJECT,1990,positive,festival_critics_prize,Received a FIPRESCI special critics' prize at Cannes.,https://www.festival-cannes.com/en/p/manoel-de-oliveira/,VERIFIED_ORIGINAL,True,True,False,https://www.festival-cannes.com/en/p/manoel-de-oliveira/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
8196fb1ea5202c3e92d4,5,V5DEV_054,Manoel de Oliveira,PROJECT,1997,positive,festival_critics_prize,'Viagem ao Princípio do Mundo' received the FIPRESCI International Critics' Prize at Cannes.,https://www.festival-cannes.com/en/p/manoel-de-oliveira/,VERIFIED_ORIGINAL,True,True,False,https://www.festival-cannes.com/en/p/manoel-de-oliveira/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
e6ea854de3aa51d6fe2e,5,V5DEV_054,Manoel de Oliveira,PROJECT,1999,positive,cannes_jury_prize,'A Carta' won the Jury Prize at Cannes.,https://www.festival-cannes.com/en/p/manoel-de-oliveira/,VERIFIED_ORIGINAL,True,True,False,https://www.festival-cannes.com/en/p/manoel-de-oliveira/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
f67c208edc6aecc51aef,5,V5DEV_159,Otto von Habsburg,STATUS,1973,positive,international_organization_presidency,Became International President of the Paneuropean Union.,https://www.ottovonhabsburg.org/content.asp?ID=1030&lang=en,VERIFIED_ORIGINAL,True,True,False,https://www.ottovonhabsburg.org/content.asp?ID=1030&lang=en,,REPUTABLE_REFERENCE_OR_ORIGINAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
c396b306151acc1c1b85,5,V5DEV_159,Otto von Habsburg,STATUS,1979,positive,european_parliament_election,Entered the European Parliament following its first direct election.,https://www.europarl.europa.eu/meps/en/1265/OTTO_VON%2BHABSBURG/history/1,VERIFIED_ORIGINAL,True,True,False,https://www.europarl.europa.eu/meps/en/1265/OTTO_VON%2BHABSBURG/history/1,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
bd24bf6f72521dfd5d25,5,V5DEV_150,Jérôme Cahuzac,STATUS,2012,positive,budget_minister_accession,Was appointed France's minister-delegate responsible for the budget.,https://www.legifrance.gouv.fr/jorf/article_jo/JORFARTI000025893291,VERIFIED_ORIGINAL,True,True,False,https://www.legifrance.gouv.fr/jorf/article_jo/JORFARTI000025893291,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
4b9831cdff61a83e2ca3,5,V5DEV_150,Jérôme Cahuzac,STATUS,2013,negative,ministerial_resignation,Resigned from the government and his budget-minister functions were formally ended on 19 March 2013.,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000027193988,VERIFIED_ORIGINAL,True,True,False,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000027193988,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
c557f72eedc67f58b817,6,V5DEV_055,Claudio Abbado,PROJECT,1998,positive,recording_grammy_win,"Won the Grammy for Best Chamber Music/Small Ensemble Performance for Hindemith: Kammermusik No. 1 With Finale 1921, Op. 24 No. 1.",https://www.grammy.com/awards/categories/best-chamber-music-small-ensemble-performance/1998/,VERIFIED_ORIGINAL,True,True,False,https://www.grammy.com/awards/categories/best-chamber-music-small-ensemble-performance/1998/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
654bc3329f2a8ae603cd,6,V5DEV_014,Nicolas Mahut,COMPETITIVE,2010,negative,grand_slam_match_loss,Lost the record-setting 11-hour Wimbledon first-round match to John Isner.,https://www.atptour.com/en/players/mahut-nicolas/m873/bio,VERIFIED_ORIGINAL,True,True,False,https://www.atptour.com/en/players/mahut-nicolas/m873/bio,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
c341c450e7e792559bcb,6,V5DEV_014,Nicolas Mahut,COMPETITIVE,2015,positive,grand_slam_doubles_title,Won the US Open doubles title with Pierre-Hugues Herbert.,https://www.atptour.com/en/players/mahut-nicolas/m873/bio,VERIFIED_ORIGINAL,True,True,False,https://www.atptour.com/en/players/mahut-nicolas/m873/bio,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
11fe7a18a272a8aa10a5,6,V5DEV_014,Nicolas Mahut,COMPETITIVE,2016,positive,grand_slam_doubles_title,Won the Wimbledon doubles title with Pierre-Hugues Herbert and later reached world No. 1 in doubles.,https://www.atptour.com/en/players/mahut-nicolas/m873/bio,VERIFIED_ORIGINAL,True,True,False,https://www.atptour.com/en/players/mahut-nicolas/m873/bio,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
1933a40ce2b3453b2ee6,6,V5DEV_014,Nicolas Mahut,COMPETITIVE,2018,negative,season_final_loss,Finished runner-up at the ATP Finals with Pierre-Hugues Herbert after holding a championship point.,https://www.atptour.com/en/players/mahut-nicolas/m873/bio,VERIFIED_ORIGINAL,True,True,False,https://www.atptour.com/en/players/mahut-nicolas/m873/bio,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
e6c89fab733f8e952ab3,6,V5DEV_014,Nicolas Mahut,COMPETITIVE,2019,positive,grand_slam_doubles_title,"Won the Australian Open doubles title with Pierre-Hugues Herbert, completing the career Grand Slam as a team.",https://www.atptour.com/en/players/mahut-nicolas/m873/bio,VERIFIED_ORIGINAL,True,True,False,https://www.atptour.com/en/players/mahut-nicolas/m873/bio,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
15d2c552d14a7a2a18e9,6,V5DEV_080,John Cena,PROJECT,2022,positive,television_series_success,"Peacemaker, starring Cena, had a strong launch, was described by HBO Max as critically acclaimed and fan-favorite, and was renewed for a second season.",https://press.wbd.com/us/ca/media-release/hbo-max/peacemaker/hbo-max-hit-series-peacemaker-renewed-second-season-0,VERIFIED_ORIGINAL,True,True,False,https://press.wbd.com/us/ca/media-release/hbo-max/peacemaker/hbo-max-hit-series-peacemaker-renewed-second-season-0,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
9450a91fa51cf0260843,6,V5DEV_129,Giovanni Leone,STATUS,1955,positive,chamber_president_accession,Was elected President of the Italian Chamber of Deputies.,https://presidenti.quirinale.it/page/6/leo-biografia.html,VERIFIED_ORIGINAL,True,True,False,https://presidenti.quirinale.it/page/6/leo-biografia.html,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
4ccf863c2a1161b0482a,6,V5DEV_129,Giovanni Leone,STATUS,1963,positive,prime_minister_accession,Became President of the Council of Ministers in June 1963.,https://presidenti.quirinale.it/page/6/leo-biografia.html,VERIFIED_ORIGINAL,True,True,False,https://presidenti.quirinale.it/page/6/leo-biografia.html,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
b19ca97f3e943ae1ec9b,6,V5DEV_129,Giovanni Leone,STATUS,1971,positive,presidential_election_win,Was elected President of the Italian Republic in December 1971.,https://presidenti.quirinale.it/page/6/leo-biografia.html,VERIFIED_ORIGINAL,True,True,False,https://presidenti.quirinale.it/page/6/leo-biografia.html,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
f53e36468fcda3ed733c,6,V5DEV_129,Giovanni Leone,STATUS,1978,negative,presidential_resignation,Resigned as President of the Republic on 15 June 1978.,https://archivio.quirinale.it/aspr/presidente/biografia/giovanni-leone,VERIFIED_ORIGINAL,True,True,False,https://archivio.quirinale.it/aspr/presidente/biografia/giovanni-leone,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
98bba024b7a4f58342bc,6,V5DEV_148,Gianfranco Ferré,STATUS,1989,positive,dior_artistic_director_accession,Was appointed Artistic Director of Maison Christian Dior in May 1989.,https://siusa-archivi.cultura.gov.it/cgi-bin/pagina.pl?Chiave=51365&RicDimF=2&RicLin=en&RicProgetto=imprese&TipoPag=prodpersona,VERIFIED_ORIGINAL,True,True,False,https://siusa-archivi.cultura.gov.it/cgi-bin/pagina.pl?Chiave=51365&RicDimF=2&RicLin=en&RicProgetto=imprese&TipoPag=prodpersona,,REPUTABLE_REFERENCE_OR_ORIGINAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
4831ffa241fa72addff9,6,V5DEV_141,Harlem Désir,STATUS,1999,positive,european_parliament_accession,Began serving as a Member of the European Parliament in July 1999.,https://www.europarl.europa.eu/meps/en/4318/HARLEM_DESIR/history/5,VERIFIED_ORIGINAL,True,True,False,https://www.europarl.europa.eu/meps/en/4318/HARLEM_DESIR/history/5,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
2e44d645917fb1202a82,6,V5DEV_141,Harlem Désir,STATUS,2004,positive,parliamentary_group_vice_chair,Became Vice-Chair of the Socialist Group in the European Parliament.,https://www.europarl.europa.eu/meps/en/4318/HARLEM_DESIR/history/6,VERIFIED_ORIGINAL,True,True,False,https://www.europarl.europa.eu/meps/en/4318/HARLEM_DESIR/history/6,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
d8391639dfd4db91866c,6,V5DEV_141,Harlem Désir,STATUS,2014,positive,european_affairs_secretary_state_accession,Was appointed France's Secretary of State for European Affairs.,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000028839315,VERIFIED_ORIGINAL,True,True,False,https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000028839315,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
8aa58eef9f81b00ed3f7,7,V5DEV_017,Mario D'Agata,COMPETITIVE,1956,positive,world_title_win,Defeated Robert Cohen by seventh-round TKO to win the world bantamweight championship.,https://boxrec.com/wiki/index.php?title=Talk%3AWorld_Bantamweight_Title_Fights,VERIFIED_ORIGINAL,True,True,False,https://boxrec.com/wiki/index.php?title=Talk%3AWorld_Bantamweight_Title_Fights,https://www.lemonde.fr/archives/article/1956/07/01/d-agata-a-ravi-a-robert-cohen-le-titre-mondial-des-poids-coq_2252153_1819218.html,AUTHORITATIVE_SPECIALIST,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
8c00e6c7c05789207c0a,7,V5DEV_017,Mario D'Agata,COMPETITIVE,1957,negative,world_title_loss,Lost the world bantamweight championship to Alphonse Halimi by points decision.,https://boxrec.com/wiki/index.php?title=Talk%3AWorld_Bantamweight_Title_Fights,VERIFIED_ORIGINAL,True,True,False,https://boxrec.com/wiki/index.php?title=Talk%3AWorld_Bantamweight_Title_Fights,https://jewishsportshof.org/listings/alphonse-halimi/,AUTHORITATIVE_SPECIALIST,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
d3f324a18d64df94929e,7,V5DEV_074,Luchino Visconti,PROJECT,1963,positive,palme_dor_win,Il Gattopardo won the Palme d'Or at the Cannes Film Festival.,https://www.festival-cannes.com/en/p/luchino-visconti/,VERIFIED_ORIGINAL,True,True,False,https://www.festival-cannes.com/en/p/luchino-visconti/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
14b7a32e489252e92ade,7,V5DEV_074,Luchino Visconti,PROJECT,1971,positive,cannes_anniversary_prize,Morte a Venezia received the Cannes festival's 25th Anniversary Prize.,https://www.festival-cannes.com/en/p/luchino-visconti/,VERIFIED_ORIGINAL,True,True,False,https://www.festival-cannes.com/en/p/luchino-visconti/,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
24ad1fd02e5a9a818944,7,V5DEV_002,Maureen Connolly,COMPETITIVE,1953,positive,calendar_grand_slam,"Won all four major singles championships in the same calendar year, becoming the first woman to complete the calendar Grand Slam.",https://www.usopen.org/en_US/news/articles/2017-05-11/us_open_moments_sept_7_1953.html,VERIFIED_ALTERNATE,True,True,False,https://www.tennisfame.com/hall-of-famers/inductees/maureen-connolly/,,PRIMARY_OR_OFFICIAL,International Tennis Hall of Fame confirms Connolly's 1953 calendar-year Grand Slam.,V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
1ee67b97cac135dbe18b,7,V5DEV_026,Heinz Neuhaus,COMPETITIVE,1955,negative,european_title_loss,Lost the European heavyweight championship to Franco Cavicchi.,https://boxrec.com/en/box-pro/21301,VERIFIED_ORIGINAL,True,True,False,https://boxrec.com/en/box-pro/21301,,AUTHORITATIVE_SPECIALIST,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
e3f50746d102997fcb98,7,V5DEV_026,Heinz Neuhaus,COMPETITIVE,1956,negative,european_title_challenge_loss,Lost another European heavyweight title bout to Franco Cavicchi.,https://boxrec.com/en/box-pro/21301,VERIFIED_ORIGINAL,True,True,False,https://boxrec.com/en/box-pro/21301,,AUTHORITATIVE_SPECIALIST,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
3876c4143009d8e04ee8,7,V5DEV_026,Heinz Neuhaus,COMPETITIVE,1957,negative,national_title_loss,Lost a German heavyweight title bout to Hans Kalbfell by technical knockout.,https://boxrec.com/en/box-pro/21301,VERIFIED_ORIGINAL,True,True,False,https://boxrec.com/en/box-pro/21301,,AUTHORITATIVE_SPECIALIST,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
9b72a9c2dc6928ae92a9,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1983,negative,tour_final_loss,Reached the Florence singles final and finished runner-up.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,VERIFIED_ORIGINAL,True,True,False,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
be363e4e8d33b5beec4e,7,V5DEV_030,Francesco Cancellotti,COMPETITIVE,1984,negative,tour_final_loss,Finished runner-up at Bordeaux.,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,VERIFIED_ORIGINAL,True,True,False,https://www.atptour.com/en/players/francesco-cancellotti/c013/bio,,PRIMARY_OR_OFFICIAL,"Independent manual web verification confirmed the subject, event year, event fact, and the coded direction. The original source or its indexed/manual representation supports the row; no event-field correction is required.",V5_MANUAL_SOURCE_BACKFILL_V1,2026-08-17
