repeat,fold,selection_method,feature,family,value,selection_frequency
1,0,ELASTICNET_AUTO,relation__sw_branch_punish_natal,relation,-0.031813249531823275,
1,0,ELASTICNET_AUTO,relation__sw_dw_branch_break,relation,-0.10924525872311991,
1,0,ELASTICNET_AUTO,relation__sw_dw_branch_combine,relation,0.1072127363095769,
1,0,ELASTICNET_AUTO,relation__sw_dw_branch_harm,relation,0.20055940126664626,
1,0,ELASTICNET_AUTO,relation__sw_dw_branch_punish,relation,-0.006514439634110711,
1,0,ELASTICNET_AUTO,relation__sw_dw_stem_clash,relation,0.09944840504308096,
1,0,ELASTICNET_AUTO,relation__sw_dw_stem_combine,relation,0.17900803210099434,
1,0,ELASTICNET_AUTO,relation__sw_stem_clash_natal,relation,0.11757927187689501,
1,0,ELASTICNET_AUTO,relation__sw_stem_combine_natal,relation,0.39915164133940045,
1,0,ELASTICNET_AUTO,shinsal__dw_breakdown_scalar,shinsal,-0.14666832652228692,
1,0,ELASTICNET_AUTO,shinsal__dw_gongmang_rel,shinsal,-0.014908379547321134,
1,0,ELASTICNET_AUTO,shinsal__dw_신살_길신__count,shinsal,-0.25516759916560167,
1,0,ELASTICNET_AUTO,shinsal__dw_신살_길신__록신_,shinsal,0.053410111290096166,
1,0,ELASTICNET_AUTO,shinsal__dw_신살_길신__문창귀인_,shinsal,-0.5225065490412781,
1,0,ELASTICNET_AUTO,shinsal__dw_신살_길신__장성_,shinsal,-0.032615766116651235,
1,0,ELASTICNET_AUTO,shinsal__dw_신살_길신__천을귀인_,shinsal,-0.01679394527562222,
1,0,ELASTICNET_AUTO,shinsal__dw_신살_길신__천희_,shinsal,-0.36535408154485915,
1,0,ELASTICNET_AUTO,shinsal__dw_신살_길신__홍란_,shinsal,-0.2987674123546035,
1,0,ELASTICNET_AUTO,shinsal__dw_신살_흉살__고진_,shinsal,-0.2976550270795073,
1,0,ELASTICNET_AUTO,shinsal__dw_신살_흉살__과숙_,shinsal,-0.6154399673949178,
1,0,ELASTICNET_AUTO,shinsal__dw_신살_흉살__도화_,shinsal,-0.02034558045744849,
1,0,ELASTICNET_AUTO,shinsal__dw_신살_흉살__망신_,shinsal,0.08062889642406386,
1,0,ELASTICNET_AUTO,shinsal__dw_신살_흉살__양인_,shinsal,-0.010590016854733358,
1,0,ELASTICNET_AUTO,shinsal__dw_신살_흉살__역마_,shinsal,0.036572873675886255,
1,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__장성_,shinsal,-0.36685241050979134,
1,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__천을귀인_,shinsal,0.10230052489214098,
1,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__천희_,shinsal,-0.05429096917211595,
1,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__겁살_,shinsal,-0.38279379697218274,
1,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__고진_,shinsal,0.12372987864853051,
1,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__과숙_,shinsal,0.003871215611205332,
1,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__도화_,shinsal,-0.02269433339352119,
1,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__망신_,shinsal,0.09938546393286093,
1,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__양인_,shinsal,0.24460611398410498,
1,0,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__역마_,shinsal,0.15211934901284044,
1,0,ELASTICNET_AUTO,tengod__dw_group_output,tengod,-0.26383575648287794,
1,0,ELASTICNET_AUTO,tengod__dw_group_peer,tengod,0.15847396017195314,
1,0,ELASTICNET_AUTO,tengod__dw_group_resource,tengod,-0.2971954621962396,
1,0,ELASTICNET_AUTO,tengod__dw_group_wealth,tengod,0.4949518274910304,
1,0,ELASTICNET_AUTO,tengod__sw_group_output,tengod,-0.32466630087897347,
1,0,ELASTICNET_AUTO,tengod__sw_group_peer,tengod,0.14990015984799843,
1,0,ELASTICNET_AUTO,tengod__sw_group_resource,tengod,0.4589212919251804,
1,0,ELASTICNET_AUTO,unseong__dw_state_건록,unseong,0.053410111290096166,
1,0,ELASTICNET_AUTO,unseong__dw_state_관대,unseong,0.09417788639269575,
1,0,ELASTICNET_AUTO,unseong__dw_state_목욕,unseong,-0.32878092282060345,
1,0,ELASTICNET_AUTO,unseong__dw_state_쇠,unseong,-0.05529057133790315,
1,0,ELASTICNET_AUTO,unseong__dw_state_장생,unseong,0.25502730450205596,
1,0,ELASTICNET_AUTO,unseong__dw_state_절,unseong,0.30177099618677283,
1,0,ELASTICNET_AUTO,unseong__dw_state_제왕,unseong,-0.010590016854733358,
1,0,ELASTICNET_AUTO,unseong__sw_raw_score,unseong,0.17174751822417747,
1,0,ELASTICNET_AUTO,unseong__sw_state_관대,unseong,0.23752362653604653,
1,0,ELASTICNET_AUTO,unseong__sw_state_목욕,unseong,-0.024910457139966476,
1,0,ELASTICNET_AUTO,unseong__sw_state_묘,unseong,-0.3541780771623667,
1,0,ELASTICNET_AUTO,unseong__sw_state_병,unseong,0.06045511046460621,
1,0,ELASTICNET_AUTO,unseong__sw_state_사,unseong,-0.0864501606209093,
1,0,ELASTICNET_AUTO,unseong__sw_state_양,unseong,0.2148316185043013,
1,0,ELASTICNET_AUTO,unseong__sw_state_장생,unseong,-0.15224525980843845,
1,0,ELASTICNET_AUTO,unseong__sw_state_제왕,unseong,0.24460611398410498,
1,0,ELASTICNET_AUTO,unseong__sw_state_태,unseong,-0.15982627205897312,
1,0,ELASTICNET_AUTO,yongshin__dw_gi_fit,yongshin,0.4981555768236372,
1,0,ELASTICNET_AUTO,yongshin__dw_hee_fit,yongshin,-0.21281465389474516,
1,0,ELASTICNET_AUTO,yongshin__dw_supplies_fav,yongshin,-0.11564193050172168,
1,0,ELASTICNET_AUTO,yongshin__dw_yong_stem_fit,yongshin,0.02171952748803518,
1,0,ELASTICNET_AUTO,yongshin__sw_gi_fit,yongshin,-0.42547782219305125,
1,0,ELASTICNET_AUTO,yongshin__sw_gu_fit,yongshin,0.08431218514001398,
1,0,ELASTICNET_AUTO,yongshin__sw_hee_fit,yongshin,-0.04800462554486918,
1,0,ELASTICNET_AUTO,yongshin__sw_supplies_fav,yongshin,-0.2755756337318218,
1,0,ELASTICNET_AUTO,yongshin__sw_yong_branch_fit,yongshin,-0.0753588762402119,
1,0,ELASTICNET_AUTO,yongshin__sw_yong_fit,yongshin,-0.30688178262275695,
1,0,ELASTICNET_AUTO,yongshin__sw_yong_stem_fit,yongshin,-0.13615690698155036,
1,0,STABILITY_SELECTED,yongshin__dw_gi_fit,yongshin,,1.0
1,0,STABILITY_SELECTED,shinsal__dw_신살_흉살__과숙_,shinsal,,0.96
1,0,STABILITY_SELECTED,tengod__sw_group_output,tengod,,0.96
1,0,STABILITY_SELECTED,unseong__sw_state_묘,unseong,,0.96
1,0,STABILITY_SELECTED,shinsal__sw_세운_신살_길신__장성_,shinsal,,0.96
1,0,STABILITY_SELECTED,tengod__dw_group_wealth,tengod,,0.96
1,0,STABILITY_SELECTED,shinsal__sw_세운_신살_흉살__양인_,shinsal,,0.96
1,0,STABILITY_SELECTED,unseong__sw_state_제왕,unseong,,0.96
1,0,STABILITY_SELECTED,unseong__dw_state_절,unseong,,0.96
1,0,STABILITY_SELECTED,basic__sw_stem_庚,basic,,0.92
1,0,STABILITY_SELECTED,shinsal__dw_신살_길신__문창귀인_,shinsal,,0.92
1,0,STABILITY_SELECTED,yongshin__sw_gi_fit,yongshin,,0.92
1,0,STABILITY_SELECTED,unseong__sw_state_태,unseong,,0.92
1,0,STABILITY_SELECTED,tengod__sw_group_resource,tengod,,0.88
1,0,STABILITY_SELECTED,relation__sw_stem_combine_natal,relation,,0.88
1,0,STABILITY_SELECTED,basic__sw_element_metal,basic,,0.88
1,0,STABILITY_SELECTED,basic__dw_stem_甲,basic,,0.88
1,0,STABILITY_SELECTED,shinsal__dw_신살_흉살__고진_,shinsal,,0.88
1,0,STABILITY_SELECTED,relation__sw_branch_combine_natal,relation,,0.84
1,0,STABILITY_SELECTED,tengod__sw_group_peer,tengod,,0.84
1,0,STABILITY_SELECTED,unseong__sw_state_관대,unseong,,0.84
1,0,STABILITY_SELECTED,unseong__dw_score_x_strength,unseong,,0.84
1,0,STABILITY_SELECTED,shinsal__sw_세운_신살_흉살__역마_,shinsal,,0.84
1,0,STABILITY_SELECTED,basic__sw_branch_巳,basic,,0.84
1,0,STABILITY_SELECTED,unseong__sw_state_장생,unseong,,0.84
1,0,STABILITY_SELECTED,basic__sw_branch_辰,basic,,0.84
1,0,STABILITY_SELECTED,basic__dw_element_wood,basic,,0.84
1,0,STABILITY_SELECTED,unseong__dw_state_목욕,unseong,,0.8
1,0,STABILITY_SELECTED,shinsal__dw_신살_길신__천희_,shinsal,,0.8
1,0,STABILITY_SELECTED,tengod__dw_group_output,tengod,,0.8
1,0,STABILITY_SELECTED,relation__sw_branch_break_natal,relation,,0.8
1,0,STABILITY_SELECTED,basic__sw_branch_申,basic,,0.8
1,0,STABILITY_SELECTED,unseong__dw_state_장생,unseong,,0.8
1,0,STABILITY_SELECTED,shinsal__dw_신살_흉살__양인_,shinsal,,0.8
1,0,STABILITY_SELECTED,unseong__dw_state_제왕,unseong,,0.8
1,0,STABILITY_SELECTED,yongshin__sw_supplies_fav,yongshin,,0.76
1,0,STABILITY_SELECTED,unseong__sw_state_양,unseong,,0.72
1,0,STABILITY_SELECTED,relation__sw_dw_branch_harm,relation,,0.72
1,0,STABILITY_SELECTED,tengod__dw_group_resource,tengod,,0.72
1,0,STABILITY_SELECTED,relation__sw_branch_clash_natal,relation,,0.72
1,1,ELASTICNET_AUTO,basic__dw_branch_丑,basic,-0.690251098324536,
1,1,ELASTICNET_AUTO,basic__dw_branch_亥,basic,-0.7436930544960364,
1,1,ELASTICNET_AUTO,basic__dw_branch_午,basic,-0.6670363043718442,
1,1,ELASTICNET_AUTO,basic__dw_branch_卯,basic,0.2164902026176885,
1,1,ELASTICNET_AUTO,basic__dw_branch_子,basic,0.17931523339127312,
1,1,ELASTICNET_AUTO,basic__dw_branch_巳,basic,-0.27649565822736716,
1,1,ELASTICNET_AUTO,basic__dw_branch_戌,basic,-0.6166516772836065,
1,1,ELASTICNET_AUTO,basic__dw_branch_申,basic,0.8046346912507958,
1,1,ELASTICNET_AUTO,basic__dw_element_water,basic,-0.9047267164931694,
1,1,ELASTICNET_AUTO,basic__dw_element_wood,basic,0.30872715782821536,
1,1,ELASTICNET_AUTO,basic__dw_stem_丁,basic,0.45035071150358574,
1,1,ELASTICNET_AUTO,basic__dw_stem_丙,basic,-0.10576357112107418,
1,1,ELASTICNET_AUTO,basic__dw_stem_壬,basic,-0.17887225371479404,
1,1,ELASTICNET_AUTO,basic__dw_stem_戊,basic,0.06362717047053511,
1,1,ELASTICNET_AUTO,basic__dw_stem_甲,basic,0.6317467670208383,
1,1,ELASTICNET_AUTO,basic__sw_branch_卯,basic,-0.06726323110541296,
1,1,ELASTICNET_AUTO,basic__sw_branch_子,basic,-0.4060717753561746,
1,1,ELASTICNET_AUTO,basic__sw_branch_寅,basic,0.6605877943167546,
1,1,ELASTICNET_AUTO,basic__sw_branch_巳,basic,-0.11202173255011168,
1,1,ELASTICNET_AUTO,basic__sw_branch_未,basic,1.3063151040246446,
1,1,ELASTICNET_AUTO,basic__sw_branch_辰,basic,-0.3731967437266174,
1,1,ELASTICNET_AUTO,basic__sw_branch_酉,basic,0.693009584253524,
1,1,ELASTICNET_AUTO,basic__sw_element_fire,basic,0.016957366628365687,
1,1,ELASTICNET_AUTO,basic__sw_stem_乙,basic,-0.9875692757470975,
1,1,ELASTICNET_AUTO,basic__sw_stem_壬,basic,-0.48088355150759193,
1,1,ELASTICNET_AUTO,basic__sw_stem_己,basic,0.08177987395910229,
1,1,ELASTICNET_AUTO,basic__sw_stem_庚,basic,-0.6508324868343324,
1,1,ELASTICNET_AUTO,basic__sw_stem_戊,basic,-0.022497324896901184,
1,1,ELASTICNET_AUTO,basic__sw_stem_癸,basic,0.06505598419751012,
1,1,ELASTICNET_AUTO,basic__sw_yy_yang,basic,-0.21953481203496283,
1,1,ELASTICNET_AUTO,basic__sw_yy_yin,basic,0.21953481203496283,
1,1,ELASTICNET_AUTO,relation__dw_branch_break_natal,relation,0.9425022861903698,
1,1,ELASTICNET_AUTO,relation__dw_branch_clash_natal,relation,-0.1517560553118905,
1,1,ELASTICNET_AUTO,relation__dw_branch_combine_natal,relation,-0.4995141821197468,
1,1,ELASTICNET_AUTO,relation__dw_stem_clash_natal,relation,0.7944996280869139,
1,1,ELASTICNET_AUTO,relation__sw_branch_break_natal,relation,0.07580585187486624,
1,1,ELASTICNET_AUTO,relation__sw_branch_clash_natal,relation,0.4111267193000876,
1,1,ELASTICNET_AUTO,relation__sw_branch_combine_natal,relation,0.465651141915884,
1,1,ELASTICNET_AUTO,relation__sw_dw_branch_break,relation,-0.2721703138490402,
1,1,ELASTICNET_AUTO,relation__sw_dw_branch_clash,relation,0.032405588871383464,
1,1,ELASTICNET_AUTO,relation__sw_dw_branch_combine,relation,0.5692318076445932,
1,1,ELASTICNET_AUTO,relation__sw_dw_branch_harm,relation,0.5900691042715472,
1,1,ELASTICNET_AUTO,relation__sw_dw_stem_clash,relation,-0.01181417938407413,
1,1,ELASTICNET_AUTO,relation__sw_dw_stem_combine,relation,0.4089084830559973,
1,1,ELASTICNET_AUTO,relation__sw_stem_combine_natal,relation,1.0805748406474567,
1,1,ELASTICNET_AUTO,shinsal__dw_gongmang_is_gongmang,shinsal,-0.1408285775316803,
1,1,ELASTICNET_AUTO,shinsal__dw_신살_길신__count,shinsal,-0.08518228514491884,
1,1,ELASTICNET_AUTO,shinsal__dw_신살_길신__록신_,shinsal,0.11512141386482683,
1,1,ELASTICNET_AUTO,shinsal__dw_신살_길신__문창귀인_,shinsal,-1.1749543217683396,
1,1,ELASTICNET_AUTO,shinsal__dw_신살_길신__장성_,shinsal,-0.7258785033528568,
1,1,ELASTICNET_AUTO,shinsal__dw_신살_길신__천을귀인_,shinsal,0.07416143109975247,
1,1,ELASTICNET_AUTO,shinsal__dw_신살_길신__홍란_,shinsal,-0.5786637426016922,
1,1,ELASTICNET_AUTO,shinsal__dw_신살_흉살__고진_,shinsal,-1.286451233446578,
1,1,ELASTICNET_AUTO,shinsal__dw_신살_흉살__과숙_,shinsal,-1.4876439997348578,
1,1,ELASTICNET_AUTO,shinsal__dw_신살_흉살__도화_,shinsal,-0.7016993559009682,
1,1,ELASTICNET_AUTO,shinsal__dw_신살_흉살__망신_,shinsal,0.279687894864456,
1,1,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__count,shinsal,0.03850763076345634,
1,1,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__록신_,shinsal,0.06407001018202743,
1,1,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__문창귀인_,shinsal,0.3424619057037107,
1,1,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__천희_,shinsal,-0.1219698891050755,
1,1,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__겁살_,shinsal,-0.09122118788393607,
1,1,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__고진_,shinsal,0.06766380531773696,
1,1,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__도화_,shinsal,-0.41306180560013644,
1,1,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__망신_,shinsal,0.003899905841759638,
1,1,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__양인_,shinsal,0.2992991344302588,
1,1,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__역마_,shinsal,0.26609944143621744,
1,1,ELASTICNET_AUTO,tengod__dw_group_officer,tengod,-0.06227718078389656,
1,1,ELASTICNET_AUTO,tengod__dw_group_peer,tengod,1.1996612342714217,
1,1,ELASTICNET_AUTO,tengod__dw_group_resource,tengod,-0.6032473520126639,
1,1,ELASTICNET_AUTO,tengod__dw_group_wealth,tengod,0.06405559159829065,
1,1,ELASTICNET_AUTO,tengod__sw_group_output,tengod,-0.886990538992644,
1,1,ELASTICNET_AUTO,tengod__sw_group_peer,tengod,0.1823728304459639,
1,1,ELASTICNET_AUTO,tengod__sw_group_resource,tengod,0.7338996834961484,
1,1,ELASTICNET_AUTO,tengod__sw_group_wealth,tengod,-0.5986309112197564,
1,1,ELASTICNET_AUTO,unseong__dw_score_x_strength,unseong,-0.6528109188875738,
1,1,ELASTICNET_AUTO,unseong__dw_state_건록,unseong,0.11512141386482683,
1,1,ELASTICNET_AUTO,unseong__dw_state_관대,unseong,0.08073840047564854,
1,1,ELASTICNET_AUTO,unseong__dw_state_목욕,unseong,-0.14744900055335902,
1,1,ELASTICNET_AUTO,unseong__dw_state_병,unseong,0.9011730895852246,
1,1,ELASTICNET_AUTO,unseong__dw_state_사,unseong,-0.12822310928385872,
1,1,ELASTICNET_AUTO,unseong__dw_state_양,unseong,-1.4957606001965589,
1,1,ELASTICNET_AUTO,unseong__dw_state_장생,unseong,0.18697446338886228,
1,1,ELASTICNET_AUTO,unseong__dw_state_절,unseong,1.3968533014491051,
1,1,ELASTICNET_AUTO,unseong__sw_raw_score,unseong,0.24208787759601474,
1,1,ELASTICNET_AUTO,unseong__sw_score_x_strength,unseong,-0.2551091166770325,
1,1,ELASTICNET_AUTO,unseong__sw_state_건록,unseong,0.06407001018202743,
1,1,ELASTICNET_AUTO,unseong__sw_state_관대,unseong,0.601016445983525,
1,1,ELASTICNET_AUTO,unseong__sw_state_목욕,unseong,-0.21233283778645978,
1,1,ELASTICNET_AUTO,unseong__sw_state_묘,unseong,-0.9924252435495474,
1,1,ELASTICNET_AUTO,unseong__sw_state_사,unseong,-0.08003660853892901,
1,1,ELASTICNET_AUTO,unseong__sw_state_양,unseong,0.45188534247719675,
1,1,ELASTICNET_AUTO,unseong__sw_state_장생,unseong,-0.004678131599901856,
1,1,ELASTICNET_AUTO,unseong__sw_state_제왕,unseong,0.2992991344302588,
1,1,ELASTICNET_AUTO,unseong__sw_state_태,unseong,-0.7020108868233157,
1,1,ELASTICNET_AUTO,yongshin__dw_supplies_fav,yongshin,0.5803194224830569,
1,1,ELASTICNET_AUTO,yongshin__dw_supplies_unfav,yongshin,-0.9197011947982586,
1,1,ELASTICNET_AUTO,yongshin__dw_yong_branch_fit,yongshin,-0.0811647036814056,
1,1,ELASTICNET_AUTO,yongshin__dw_yong_stem_fit,yongshin,0.19960413261121693,
1,1,ELASTICNET_AUTO,yongshin__sw_gi_fit,yongshin,-0.42592130135700246,
1,1,ELASTICNET_AUTO,yongshin__sw_gu_fit,yongshin,0.5700493051950053,
1,1,ELASTICNET_AUTO,yongshin__sw_hee_fit,yongshin,-0.3311855234250953,
1,1,ELASTICNET_AUTO,yongshin__sw_supplies_fav,yongshin,-0.174174993703252,
1,1,ELASTICNET_AUTO,yongshin__sw_supplies_unfav,yongshin,0.1043656561570906,
1,1,ELASTICNET_AUTO,yongshin__sw_yong_fit,yongshin,-0.5480064676809587,
1,1,ELASTICNET_AUTO,yongshin__sw_yong_stem_fit,yongshin,-1.0315380964819638,
1,1,STABILITY_SELECTED,relation__sw_stem_combine_natal,relation,,1.0
1,1,STABILITY_SELECTED,shinsal__dw_신살_흉살__과숙_,shinsal,,0.96
1,1,STABILITY_SELECTED,basic__sw_branch_未,basic,,0.96
1,1,STABILITY_SELECTED,unseong__dw_state_양,unseong,,0.96
1,1,STABILITY_SELECTED,yongshin__sw_yong_stem_fit,yongshin,,0.92
1,1,STABILITY_SELECTED,unseong__sw_state_태,unseong,,0.92
1,1,STABILITY_SELECTED,unseong__sw_state_묘,unseong,,0.88
1,1,STABILITY_SELECTED,basic__dw_stem_甲,basic,,0.84
1,1,STABILITY_SELECTED,basic__dw_branch_戌,basic,,0.84
1,1,STABILITY_SELECTED,yongshin__sw_yong_fit,yongshin,,0.84
1,1,STABILITY_SELECTED,shinsal__sw_세운_신살_길신__천희_,shinsal,,0.84
1,1,STABILITY_SELECTED,tengod__sw_group_output,tengod,,0.8
1,1,STABILITY_SELECTED,relation__sw_branch_combine_natal,relation,,0.8
1,1,STABILITY_SELECTED,basic__sw_stem_庚,basic,,0.8
1,1,STABILITY_SELECTED,unseong__dw_state_절,unseong,,0.8
1,1,STABILITY_SELECTED,unseong__sw_state_양,unseong,,0.8
1,1,STABILITY_SELECTED,shinsal__sw_세운_신살_흉살__양인_,shinsal,,0.8
1,1,STABILITY_SELECTED,unseong__sw_state_제왕,unseong,,0.8
1,1,STABILITY_SELECTED,basic__dw_branch_申,basic,,0.76
1,1,STABILITY_SELECTED,tengod__dw_group_peer,tengod,,0.76
1,1,STABILITY_SELECTED,tengod__sw_group_resource,tengod,,0.76
1,1,STABILITY_SELECTED,unseong__dw_score_x_strength,unseong,,0.76
1,1,STABILITY_SELECTED,relation__dw_stem_clash_natal,relation,,0.76
1,1,STABILITY_SELECTED,unseong__sw_raw_score,unseong,,0.76
1,1,STABILITY_SELECTED,yongshin__sw_gu_fit,yongshin,,0.72
1,1,STABILITY_SELECTED,basic__sw_stem_壬,basic,,0.72
1,1,STABILITY_SELECTED,relation__sw_branch_clash_natal,relation,,0.72
1,1,STABILITY_SELECTED,basic__dw_stem_丁,basic,,0.68
1,1,STABILITY_SELECTED,basic__sw_stem_乙,basic,,0.68
1,1,STABILITY_SELECTED,shinsal__dw_신살_길신__count,shinsal,,0.68
1,1,STABILITY_SELECTED,unseong__sw_state_목욕,unseong,,0.68
1,1,STABILITY_SELECTED,relation__sw_dw_stem_combine,relation,,0.68
1,1,STABILITY_SELECTED,basic__dw_element_wood,basic,,0.68
1,1,STABILITY_SELECTED,shinsal__dw_신살_길신__홍란_,shinsal,,0.64
1,1,STABILITY_SELECTED,shinsal__dw_신살_길신__문창귀인_,shinsal,,0.64
1,1,STABILITY_SELECTED,shinsal__dw_신살_흉살__고진_,shinsal,,0.64
1,1,STABILITY_SELECTED,relation__sw_dw_branch_combine,relation,,0.64
1,1,STABILITY_SELECTED,relation__sw_branch_punish_natal,relation,,0.64
1,1,STABILITY_SELECTED,relation__sw_dw_branch_break,relation,,0.64
1,1,STABILITY_SELECTED,basic__sw_branch_辰,basic,,0.64
1,2,ELASTICNET_AUTO,basic__dw_stem_甲,basic,0.3106867800271629,
1,2,ELASTICNET_AUTO,basic__sw_branch_午,basic,-0.019581179335275884,
1,2,ELASTICNET_AUTO,relation__sw_branch_combine_natal,relation,0.018601292739155277,
1,2,ELASTICNET_AUTO,shinsal__dw_gongmang_is_gongmang,shinsal,-0.07947648288178145,
1,2,ELASTICNET_AUTO,shinsal__dw_신살_길신__홍란_,shinsal,-0.09779026426042237,
1,2,ELASTICNET_AUTO,shinsal__dw_신살_흉살__고진_,shinsal,-0.017802896179310756,
1,2,ELASTICNET_AUTO,shinsal__dw_신살_흉살__과숙_,shinsal,-0.1452707624275634,
1,2,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__천을귀인_,shinsal,0.018215212709670428,
1,2,ELASTICNET_AUTO,shinsal__sw_세운_신살_길신__천희_,shinsal,-0.058854626729511,
1,2,ELASTICNET_AUTO,shinsal__sw_세운_신살_흉살__양인_,shinsal,0.06401452853402022,
1,2,ELASTICNET_AUTO,tengod__dw_group_output,tengod,-0.2108300513680712,
1,2,ELASTICNET_AUTO,tengod__sw_group_output,tengod,-0.13519459661074687,
1,2,ELASTICNET_AUTO,tengod__sw_group_resource,tengod,0.07195717226956018,
1,2,ELASTICNET_AUTO,unseong__dw_score_x_strength,unseong,-0.022689874964079315,
1,2,ELASTICNET_AUTO,unseong__sw_raw_score,unseong,0.02171852660976338,
1,2,ELASTICNET_AUTO,unseong__sw_state_양,unseong,0.03336097473394236,
1,2,ELASTICNET_AUTO,unseong__sw_state_제왕,unseong,0.06401452853402022,
1,2,ELASTICNET_AUTO,yongshin__dw_gi_fit,yongshin,0.025526822462003086,
1,2,ELASTICNET_AUTO,yongshin__dw_hee_fit,yongshin,-0.012825156770408661,
1,2,STABILITY_SELECTED,tengod__dw_group_output,tengod,,0.72
1,2,STABILITY_SELECTED,basic__dw_stem_甲,basic,,0.64
1,2,STABILITY_SELECTED,tengod__sw_group_resource,tengod,,0.6
1,3,ELASTICNET_AUTO,basic__dw_branch_丑,basic,-0.41275019957073167,
1,3,ELASTICNET_AUTO,basic__dw_branch_亥,basic,-0.04824465863521241,
1,3,ELASTICNET_AUTO,basic__dw_branch_戌,basic,-0.27044954523562115,
1,3,ELASTICNET_AUTO,basic__dw_branch_未,basic,0.0004038565573277771,
1,3,ELASTICNET_AUTO,basic__dw_branch_辰,basic,0.08254869333134968,
1,3,ELASTICNET_AUTO,basic__dw_branch_酉,basic,0.23618514068427032,
1,3,ELASTICNET_AUTO,basic__dw_element_earth,basic,0.3799916262325761,
1,3,ELASTICNET_AUTO,basic__dw_element_metal,basic,0.03968057657696794,
1,3,ELASTICNET_AUTO,basic__dw_element_water,basic,-0.7870367511252352,
1,3,ELASTICNET_AUTO,basic__dw_stem_丙,basic,-0.21234708457126614,
1,3,ELASTICNET_AUTO,basic__dw_stem_乙,basic,-0.03231724855845459,
1,3,ELASTICNET_AUTO,basic__dw_stem_壬,basic,-0.19800734670513234,
1,3,ELASTICNET_AUTO,basic__dw_stem_戊,basic,0.6740155575845215,
1,3,ELASTICNET_AUTO,basic__dw_stem_甲,basic,0.4885104891577177,
1,3,ELASTICNET_AUTO,basic__sw_branch_子,basic,-0.22428582053747706,
1,3,ELASTICNET_AUTO,basic__sw_branch_寅,basic,0.11509200177090707,
1,3,ELASTICNET_AUTO,basic__sw_branch_巳,basic,-0.29049756321108594,
1,3,ELASTICNET_AUTO,basic__sw_branch_未,basic,0.358972441215036,
1,3,ELASTICNET_AUTO,basic__sw_branch_辰,basic,-0.13823064354609152,
1,3,ELASTICNET_AUTO,basic__sw_branch_酉,basic,0.6667992492314159,
1,3,ELASTICNET_AUTO,basic__sw_element_earth,basic,0.41394649522634164,
1,3,ELASTICNET_AUTO,basic__sw_stem_丁,basic,0.0010537801384620077,
1,3,ELASTICNET_AUTO,basic__sw_stem_乙,basic,-0.1810945162713778,
1,3,ELASTICNET_AUTO,basic__sw_stem_壬,basic,0.1969516874245595,
1,3,ELASTICNET_AUTO,basic__sw_stem_己,basic,0.1188747006093722,
1,3,ELASTICNET_AUTO,basic__sw_stem_庚,basic,-0.8042160693249746,
1,3,ELASTICNET_AUTO,basic__sw_stem_辛,basic,0.001789670009108522,
1,3,ELASTICNET_AUTO,relation__dw_branch_break_natal,relation,0.24832097925319968,
1,3,ELASTICNET_AUTO,relation__dw_branch_clash_natal,relation,-0.3810623746578804,
1,3,ELASTICNET_AUTO,relation__dw_branch_harm_natal,relation,-0.052530668925316916,
1,3,ELASTICNET_AUTO,relation__dw_branch_punish_natal,relation,0.22134599775215455,
1,3,ELASTICNET_AUTO,relation__dw_stem_clash_natal,relation,0.3977857640527243,
1,3,ELASTICNET_AUTO,relation__dw_stem_combine_natal,relation,-0.29991211061879425,
1,3,ELASTICNET_AUTO,relation__sw_branch_break_natal,relation,0.11528265035888104,
1,3,ELASTICNET_AUTO,relation__sw_branch_combine_natal,relation,0.0624628451943873,
1,3,ELASTICNET_AUTO,relation__sw_branch_punish_natal,relation,0.03248260785878737,
1,3,ELASTICNET_AUTO,relation__sw_dw_branch_break,relation,-0.05676786038515577,
1,3,ELASTICNET_AUTO,relation__sw_dw_branch_clash,relation,0.10723789729683082,
1,3,ELASTICNET_AUTO,relation__sw_dw_branch_harm,relation,0.24389439313841282,
1,3,ELASTICNET_AUTO,relation__sw_dw_stem_clash,relation,0.057737831821570516,
